userId,movieId,actual_rating,predicted_rating
78544,1673.0,3.0,3.411873538199656
78544,3844.0,3.0,3.411873538199656
78544,2702.0,2.0,3.411873538199656
78544,62553.0,4.0,3.411873538199656
78544,2803.0,4.5,3.3839109992951086
78544,2890.0,2.0,3.3264870550646464
78544,168.0,2.5,3.3148485542501427
78544,6281.0,2.5,3.2621428345489063
78544,225.0,2.5,3.2621428345489063
78544,3409.0,3.0,3.2621428345489063
78544,2676.0,2.5,3.2621428345489063
78544,3249.0,4.0,3.2621428345489063
78544,2291.0,4.0,3.219533420102375
78544,48516.0,2.5,3.150694712106765
78544,53129.0,4.0,3.150694712106765
78544,1947.0,4.0,3.150694712106765
78544,2391.0,2.5,3.150694712106765
78544,3298.0,2.5,3.150694712106765
78544,3461.0,2.0,3.0977418598024498
78544,2881.0,2.5,3.0816922280513017
78544,2403.0,2.0,3.035833712752919
78544,64957.0,2.5,3.031247861223081
78544,5956.0,0.5,3.009213270836367
78544,431.0,3.0,3.009213270836367
78544,318.0,4.5,3.009213270836367
78544,3198.0,3.0,3.009213270836367
78544,4239.0,2.0,3.009213270836367
78544,3147.0,4.0,3.009213270836367
78544,8645.0,2.0,3.009213270836367
78544,1221.0,1.0,3.009213270836367
78544,2067.0,1.5,2.9865408699633877
78544,920.0,5.0,2.9865408699633877
78544,7445.0,3.0,2.97373996907752
78544,2058.0,2.5,2.97373996907752
78544,2023.0,1.5,2.971631791335184
78544,2985.0,3.5,2.961434838170992
78544,3176.0,3.5,2.9441785881199354
78544,74458.0,4.0,2.9441785881199354
78544,8972.0,3.5,2.9327228660557614
78544,7254.0,4.5,2.928292732428641
78544,2409.0,4.0,2.911932669408468
78544,8132.0,3.5,2.911932669408468
78544,292.0,2.0,2.889086463798095
78544,531.0,2.5,2.8730204288373082
78544,31030.0,4.5,2.8730204288373082
78544,708.0,4.5,2.866535055408781
78544,5449.0,2.0,2.866535055408781
78544,3524.0,1.5,2.866535055408781
78544,4621.0,3.0,2.866535055408781
78544,357.0,5.0,2.866535055408781
78544,276.0,2.0,2.866535055408781
78544,39.0,3.5,2.866535055408781
78544,5135.0,2.5,2.866535055408781
78544,1569.0,2.5,2.866535055408781
78544,2108.0,3.0,2.866535055408781
78544,2558.0,2.0,2.866535055408781
78544,2194.0,3.0,2.864749309663462
78544,2421.0,3.0,2.8117964573591467
78544,2406.0,3.5,2.7560967694327863
78544,2006.0,1.5,2.748253034593968
78544,44665.0,3.5,2.7376624641331055
78544,8147.0,4.0,2.736827586838248
78544,724.0,3.5,2.701066551074727
78544,4890.0,2.5,2.6529379004462004
78544,4673.0,2.0,2.5910061143586094
78544,2542.0,2.0,2.5840991924505907
78544,1381.0,1.0,2.5840991924505907
78544,2806.0,1.5,2.568207877696555
78544,8360.0,3.0,2.5611231528124963
78544,2080.0,4.0,2.5497334505900655
78544,4270.0,0.5,2.545147599060227
78544,4103.0,2.5,2.503874935291683
78544,1266.0,2.0,2.4644419028401283
78544,2028.0,2.0,2.457012346920234
78544,2598.0,2.5,2.430501310814271
78544,2918.0,5.0,2.430501310814271
78544,3617.0,1.5,2.430501310814271
78544,141.0,3.0,2.430501310814271
78544,1288.0,2.0,2.430501310814271
78544,6287.0,2.0,2.430501310814271
78544,2795.0,3.5,2.430501310814271
78544,3968.0,2.0,2.430501310814271
78544,203.0,2.0,2.430501310814271
78544,3869.0,2.0,2.430501310814271
78544,743.0,3.0,2.430501310814271
78544,1091.0,1.5,2.430501310814271
78544,3688.0,1.0,2.430501310814271
78544,223.0,3.0,2.430501310814271
78544,5025.0,2.0,2.430501310814271
78544,216.0,5.0,2.430501310814271
78544,2779.0,1.5,2.430501310814271
78544,3243.0,1.0,2.430501310814271
78544,2375.0,2.0,2.430501310814271
78544,2792.0,1.5,2.430501310814271
78544,2567.0,3.0,2.430501310814271
78544,585.0,2.0,2.430501310814271
78544,2416.0,2.5,2.430501310814271
78544,1394.0,3.0,2.430501310814271
78544,1760.0,0.5,2.430501310814271
78544,6535.0,1.5,2.430501310814271
78544,719.0,2.0,2.430501310814271
78544,489.0,2.0,2.430501310814271
78544,2791.0,5.0,2.430501310814271
78544,3552.0,1.0,2.430501310814271
78544,6188.0,2.5,2.430501310814271
78544,67087.0,3.0,2.430501310814271
78544,3507.0,2.0,2.430501310814271
78544,1194.0,2.0,2.430501310814271
78544,8910.0,2.0,2.430501310814271
78544,54001.0,2.0,2.3984003501054034
78544,2648.0,2.0,2.3775830684637613
78544,153.0,2.0,2.3662993893965356
78544,4025.0,2.0,2.315278313984016
78544,2382.0,0.5,2.315278313984016
78544,2378.0,2.0,2.315278313984016
78544,2987.0,3.0,2.3052743125092485
78544,8807.0,2.0,2.250424579698749
78544,4128.0,2.0,2.239905652472541
78544,3977.0,0.5,2.2179977125561154
78544,1367.0,1.0,2.2134292263203834
78544,2735.0,2.0,2.1985167219662767
78544,2082.0,2.0,2.1790854719849557
78544,575.0,2.0,2.1790854719849557
78544,3827.0,2.5,2.173693625143329
78544,3052.0,2.5,2.149885803555205
78544,736.0,2.0,2.1415926644344614
78544,6377.0,4.5,2.114077555255432
78544,3175.0,2.5,2.102228236481321
78544,7036.0,2.5,2.101260990842636
78544,3258.0,2.0,2.101260990842636
78544,1215.0,2.5,2.0918722541097035
78544,6936.0,3.5,2.091637666020458
78544,2124.0,2.5,2.091637666020458
78544,410.0,2.5,2.091637666020458
78544,355.0,1.0,2.091637666020458
78544,2088.0,2.0,2.0810470955595948
78544,1580.0,2.0,2.0757518103291632
78544,5459.0,2.0,2.0757518103291632
78544,2716.0,3.5,2.0757518103291632
78544,2083.0,2.5,2.0227989580248478
78544,8907.0,2.0,2.006913102333553
78544,2717.0,0.5,1.9804366761813956
78544,2700.0,2.0,1.8745309715727647
78544,750.0,2.0,1.815904559987463
78544,6659.0,0.5,1.8109875488075862
78544,4321.0,2.5,1.7705069459877767
78544,3671.0,4.0,1.7705069459877767
78544,2822.0,2.5,1.6797117179884036
78544,2340.0,2.0,1.6233914415627393
78544,6383.0,1.5,1.5885855691294615
78544,592.0,3.0,1.5885855691294615
78544,1089.0,3.0,1.4614987235991044
78544,832.0,2.5,1.4462382745614437
78544,3535.0,3.5,1.3895130135409886
78544,6323.0,4.0,1.3895130135409886
78544,163.0,2.0,1.3873647303730632
78544,49278.0,3.5,1.3661835894513368
78544,2571.0,2.5,1.3661835894513368
78544,839.0,1.0,1.348957673133544
78544,1408.0,2.5,1.2702808737651945
78544,8781.0,1.0,1.2014931008176206
78544,2115.0,1.5,1.1543721802340754
78544,2193.0,4.0,1.1543721802340754
78544,41566.0,2.0,1.1226004688514863
78544,2841.0,2.5,1.1173051836210546
78544,1831.0,2.0,1.1067146131601917
78544,260.0,2.5,1.1067146131601917
78544,59315.0,2.0,1.1067146131601917
78544,5502.0,2.0,1.10141932792976
78544,3686.0,1.5,1.10141932792976
78544,6378.0,2.0,1.0960281094210045
78544,81834.0,1.0,1.0455741488031203
78544,1291.0,1.5,1.031174375135738
78544,6952.0,2.0,1.0246890017072112
78544,39446.0,1.0,1.0246890017072112
78544,1025.0,3.5,1.0043014850345762
78544,4969.0,3.0,0.9403791471363651
78544,1676.0,2.0,0.8236424254228849
78544,8368.0,1.5,0.7995880697951623
78544,938.0,1.0,0.4218983407451187
78544,918.0,2.5,0.4218983407451187
78544,7836.0,3.0,0.35021016514043934
78544,913.0,2.0,0.3437247917119127
78544,9018.0,2.0,0.14916358885611306
80446,3566.0,2.5,4.09800283851324
80446,4570.0,3.5,4.09800283851324
80446,1060.0,4.0,4.09800283851324
80446,1958.0,4.0,4.09800283851324
80446,2431.0,2.0,4.09800283851324
80446,1594.0,4.0,4.09800283851324
80446,95135.0,3.5,4.09800283851324
80446,3975.0,1.5,4.09800283851324
80446,52724.0,1.5,4.09800283851324
80446,85881.0,3.5,4.09800283851324
80446,195497.0,2.5,4.09800283851324
80446,78774.0,2.5,4.09800283851324
80446,272.0,4.5,4.09800283851324
80446,6978.0,2.5,4.09800283851324
80446,55280.0,3.5,4.09800283851324
80446,2583.0,2.5,4.09800283851324
80446,3504.0,4.5,4.09800283851324
80446,371.0,3.5,4.09800283851324
80446,3543.0,3.5,4.09800283851324
80446,91077.0,4.0,4.09800283851324
80446,31162.0,3.5,4.09800283851324
80446,92259.0,4.0,4.09800283851324
80446,53574.0,3.5,4.09800283851324
80446,71211.0,3.5,4.047911172483952
80446,94.0,4.0,3.9886439694558042
80446,5450.0,3.5,3.9886439694558042
80446,25850.0,4.5,3.9886439694558042
80446,6218.0,3.5,3.9886439694558042
80446,82499.0,2.0,3.9886439694558042
80446,281.0,4.0,3.9886439694558042
80446,41573.0,2.0,3.9886439694558042
80446,56367.0,4.0,3.9886439694558042
80446,5525.0,3.5,3.9886439694558042
80446,62434.0,2.0,3.9886439694558042
80446,3361.0,4.0,3.9886439694558042
80446,74275.0,3.5,3.9886439694558042
80446,6711.0,4.5,3.9886439694558042
80446,5485.0,3.0,3.9886439694558042
80446,129354.0,3.5,3.9699953753967256
80446,61323.0,2.5,3.941517134156112
80446,778.0,4.0,3.941517134156112
80446,2973.0,4.5,3.941517134156112
80446,106782.0,3.5,3.941517134156112
80446,5265.0,3.5,3.941517134156112
80446,5049.0,3.5,3.929182338827227
80446,8464.0,3.5,3.7551519218345994
80446,1409.0,2.0,3.650911634944279
80446,46976.0,3.5,3.650911634944279
80446,26719.0,3.0,3.5396033533910995
80446,72718.0,3.5,3.5396033533910995
80446,175.0,2.0,3.5396033533910995
80446,40.0,3.5,3.5396033533910995
80446,1694.0,3.5,3.5396033533910995
80446,3950.0,3.5,3.5396033533910995
80446,4019.0,3.5,3.5396033533910995
80446,4787.0,3.5,3.5396033533910995
80446,3083.0,3.5,3.5396033533910995
80446,8966.0,3.0,3.5396033533910995
80446,30707.0,4.5,3.5396033533910995
80446,165549.0,4.0,3.5396033533910995
80446,5873.0,3.5,3.5396033533910995
80446,193.0,2.0,3.5396033533910995
80446,1041.0,4.5,3.5396033533910995
80446,46803.0,3.5,3.5396033533910995
80446,6890.0,2.5,3.5396033533910995
80446,1207.0,5.0,3.5396033533910995
80446,4292.0,4.0,3.5396033533910995
80446,3185.0,3.0,3.5396033533910995
80446,89804.0,3.0,3.5396033533910995
80446,848.0,3.0,3.5396033533910995
80446,1840.0,3.0,3.5396033533910995
80446,68194.0,4.0,3.5396033533910995
80446,106100.0,3.5,3.5396033533910995
80446,5267.0,3.5,3.5396033533910995
80446,166946.0,3.0,3.5396033533910995
80446,93498.0,3.5,3.5396033533910995
80446,8970.0,4.0,3.5396033533910995
80446,48598.0,4.0,3.5396033533910995
80446,3078.0,3.0,3.5396033533910995
80446,5847.0,3.5,3.5396033533910995
80446,4557.0,4.0,3.5396033533910995
80446,162414.0,3.5,3.5396033533910995
